method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
39,io_realm_internal_OsSharedRealm_nativeGetVersionID,1,1,1,0,0,0,0
40,io_realm_internal_CheckedRow_getFromRow,1,1,7,1,0,0,0
41,io_realm_internal_TableQuery_count,1,0,10,2,0,0,0
42,io_realm_internal_OsList_setBinary,1,2,3,1,0,0,0
43,io_realm_internal_OsList_insertBoolean,1,2,3,1,0,0,0
44,io_realm_internal_RealmNotifier_removeChangeListeners,1,1,3,0,1,1,1
45,io_realm_internal_OsList_setFloat,1,2,3,1,0,0,0
46,io_realm_internal_OsList_createAndAddEmbeddedObject,1,0,3,3,0,0,0
47,io_realm_internal_OsList_isEmpty,1,0,3,1,0,0,0
48,io_realm_RealmList_remove,3,0,18,4,2,2,1
49,io_realm_ManagedListOperator_insert,2,2,9,3,0,0,0
50,io_realm_internal_OsSharedRealmTests_hasTable,1,0,7,0,4,1,4
51,io_realm_Realm_Realm,1,1,4,1,20,9,4
52,io_realm_internal_CheckedRow_CheckedRow,1,3,4,0,2,1,2
53,io_realm_internal_UncheckedRow_getFloat,1,1,3,1,0,0,0
54,io_realm_internal_UncheckedRow_getColumnKey,2,1,6,1,0,0,0
55,io_realm_internal_TableQuery_nativeMaximumDecimal128,1,2,1,0,0,0,0
56,io_realm_mongodb_Credentials_google,1,1,11,2,2,2,1
57,io_realm_RealmResults_asFlowable,3,0,43,0,3,2,2
58,io_realm_mongodb_auth_ApiKeyAuth_ApiKeyAuth,1,1,7,0,0,0,0
59,io_realm_mongodb_UserProfile_getMaxAge,1,0,8,0,1,1,1
60,io_realm_MutableRealmInteger_get,1,0,6,0,0,0,0
61,io_realm_OrderedCollectionChangeSet_getInsertionRanges,1,0,5,0,0,0,0
62,io_realm_RealmResults_asJSON,1,0,9,0,1,1,1
63,io_realm_RealmList_RealmList,1,0,5,2,0,0,0
64,io_realm_OrderedRealmCollectionImpl_firstImpl,4,2,3,0,0,0,0
65,io_realm_Realm_createExpectedSchemaInfo,1,1,3,0,2,2,1
66,io_realm_RealmList_checkValidRealm,1,0,3,0,1,1,1
67,io_realm_Realm_getDefaultConfiguration,1,0,9,0,0,0,0
68,io_realm_Realm_getSchema,1,0,10,0,0,0,0
69,io_realm_RealmList_lastImpl,5,2,17,3,2,1,2
70,io_realm_RealmObject_isFrozen,1,0,14,1,3,3,1
71,io_realm_RealmList_removeChangeListener,1,1,11,0,4,2,2
72,io_realm_RealmConfiguration_getMaxNumberOfActiveVersions,1,0,6,0,0,0,0
73,io_realm_log_RealmLog_getLevel,1,0,7,1,0,0,0
74,io_realm_internal_TableIndexAndDistinctTest_tearDown,3,0,8,0,4,1,4
75,io_realm_internal_ObserverPairListTests_isEmpty,1,0,8,0,3,1,3
76,io_realm_internal_OsSharedRealmTests_renameTable_tableNotExist,1,0,7,0,0,0,0
77,io_realm_internal_OsResults_nativeContains,1,2,1,0,0,0,0
78,io_realm_internal_OsResults_addListener,2,2,3,2,2,1,2
79,io_realm_internal_OsResults_setLongList,1,2,8,1,0,0,0
80,io_realm_internal_OsResults_nativeSetInt,1,3,1,0,0,0,0
81,io_realm_internal_OsResults_removeAllListeners,1,0,4,1,1,1,1
82,io_realm_internal_OsResults_isValid,1,0,3,1,0,0,0
83,io_realm_internal_OsResults_setByteList,1,2,8,1,0,0,0
84,io_realm_internal_OsResults_setDoubleList,1,2,8,1,0,0,0
85,io_realm_internal_OsSharedRealm_waitForChange,1,0,3,1,0,0,0
86,io_realm_internal_OsSharedRealm_isFrozen,1,0,6,1,0,0,0
87,io_realm_internal_OsSharedRealm_getNativePtr,1,0,3,0,0,0,0
88,io_realm_internal_OsSharedRealm_getSchemaInfo,1,0,6,0,0,0,0
89,io_realm_internal_UncheckedRow_getByRowKey,1,3,11,1,2,1,2
90,io_realm_internal_UncheckedRow_getDouble,1,1,3,1,0,0,0
91,io_realm_internal_OsSharedRealm_getNumberOfVersions,1,0,3,1,0,0,0
92,io_realm_internal_UncheckedRow_getString,1,1,3,1,0,0,0
93,io_realm_internal_OsSharedRealm_isAutoRefresh,1,0,3,1,0,0,0
94,io_realm_internal_OsSharedRealm_writeCopy,2,2,20,2,1,1,1
95,io_realm_internal_UncheckedRow_UncheckedRow,1,3,5,0,1,1,1
96,io_realm_internal_UncheckedRow_getBinaryByteArray,1,1,3,1,0,0,0
97,io_realm_internal_UncheckedRow_setNull,1,1,8,1,1,1,1
98,io_realm_internal_UncheckedRow_getValueList,1,2,3,0,1,1,1
99,io_realm_internal_OsList_addLong,1,1,3,1,0,0,0
100,io_realm_mongodb_functions_Functions_invoke,1,4,1,0,0,0,0
101,io_realm_internal_UncheckedRow_setFloat,1,2,4,1,1,1,1
102,io_realm_TestHelper_createTable,1,2,24,1,5,1,5
103,io_realm_TestHelper_createTableWithAllColumnTypes,1,1,36,1,6,2,5
104,io_realm_TestHelper_getFailureLogger,2,1,18,0,0,0,0
105,io_realm_entities_NoPrimaryKeyNullTypes_setFieldLongNull,1,1,3,0,0,0,0
106,io_realm_entities_NoPrimaryKeyNullTypes_setFieldShortNotNull,1,1,3,0,0,0,0
107,io_realm_examples_rxjava_retrofit_RetrofitExample_createGitHubApi,2,0,2,0,0,0,0
108,io_realm_ManagedOrderedRealmCollectionTests_runMethodOnWrongThread,14,1,71,0,4,1,4
109,io_realm_ManagedRealmCollectionTests_createCollection,6,1,19,0,7,4,4
110,io_realm_mongodb_mongo_options_FindOptions_sort,1,1,9,0,0,0,0
111,io_realm_internal_Table_nativeSetBoolean,1,5,1,0,0,0,0
112,io_realm_internal_Table_nativeIncrementLong,1,4,1,0,0,0,0
113,io_realm_mongodb_App_hashCode,1,0,5,0,1,1,1
114,io_realm_mongodb_User_getDeviceId,1,0,3,0,1,1,1
115,io_realm_mongodb_User_getApp,1,0,3,0,0,0,0
116,io_realm_mongodb_User_hashCode,1,0,3,0,2,2,1
117,io_realm_mongodb_User_checkLoggedIn,2,0,3,1,0,0,0
118,io_realm_mongodb_Credentials_Credentials,1,2,4,0,0,0,0
119,io_realm_mongodb_EmailPasswordAuthImpl_nativeCallFunction,1,4,1,0,0,0,0
120,io_realm_mongodb_sync_SyncSession_nativeAddProgressListener,1,5,1,0,0,0,0
121,io_realm_mongodb_sync_Progress_Progress,1,2,9,0,0,0,0
122,io_realm_mongodb_mongo_MongoNamespace_getFullName,1,0,7,0,0,0,0
123,io_realm_mongodb_mongo_options_FindOptions_limit,1,1,9,0,0,0,0
124,io_realm_internal_OsObject_setObserverPairs,3,1,9,1,1,1,1
125,io_realm_mongodb_mongo_iterable_FindIterable_nativeFind,1,7,1,0,0,0,0
126,io_realm_internal_OsObject_addListener,2,2,7,1,2,1,2
127,io_realm_internal_OsObject_createRow,1,1,9,1,1,1,1
128,io_realm_mongodb_log_obfuscator_HttpLogObfuscator_equals,3,1,6,0,0,0,0
129,io_realm_MutableRealmIntegerTests_checkTransactionException,1,1,3,1,0,0,0
130,io_realm_OrderedRealmCollectionTests_createCollectionWithMultipleCopies,7,2,30,0,13,8,3
131,io_realm_RealmJsonTests_createObjectFromJson_objectIdAsString,1,0,10,0,0,0,0
132,io_realm_RealmJsonTests_createObjectFromJson_emptyChildObjectList,1,0,10,0,0,0,0
133,io_realm_RealmJsonTests_createObjectFromJson_objectWithPrimaryKeySetValueDirectlyFromJsonObject,1,0,15,0,0,0,0
134,io_realm_RealmObjectSchemaTests_renameField_withPrimaryKey,2,0,13,0,0,0,0
135,io_realm_RealmQueryTests_populateTestRealm,2,2,3,1,21,6,10
136,io_realm_RealmTests_populateTestRealm,1,0,3,1,18,5,9
137,io_realm_RealmSchemaTests_remove_shouldRemoveInfoFromPKTable,2,0,18,0,0,0,0
138,io_realm_SortTest_checkSortTwoFieldsStringAscendingIntAscending,1,1,15,1,6,3,3
139,io_realm_ProxyState_load,2,0,5,0,1,1,1
140,io_realm_RealmList_deleteAllFromRealm,3,0,19,2,2,1,2
141,io_realm_RealmList_first,1,0,6,2,0,0,0
142,io_realm_RealmObjectSchema_isRequired,1,1,11,1,1,1,1
143,io_realm_RealmObjectSchema_addRealmListField,1,2,20,0,0,0,0
144,io_realm_RealmObjectSchema_getFieldColumnKey,1,1,9,0,1,1,1
145,io_realm_RealmQuery_greaterThanOrEqualTo,1,2,12,0,27,2,18
146,io_realm_RealmQuery_greaterThan,1,2,12,0,27,2,18
147,io_realm_RealmResults_removeAllChangeListeners,1,0,9,1,1,1,1
148,io_realm_entities_DefaultValueFromOtherConstructor_DefaultValueFromOtherConstructor,1,1,3,1,0,0,0
149,io_realm_entities_NoPrimaryKeyNullTypes_setFieldBooleanNull,1,1,3,0,0,0,0
150,io_realm_entities_NoPrimaryKeyNullTypes_setFieldDoubleNotNull,1,1,3,0,0,0,0
151,io_realm_entities_AllTypes_setColumnMutableRealmInteger,1,1,3,0,1,1,1
152,io_realm_entities_Owner_getDogs,1,0,3,0,0,0,0
153,io_realm_entities_PrimaryKeyAsBoxedByte_PrimaryKeyAsBoxedByte,1,2,4,0,0,0,0
154,io_realm_entities_NullTypes_getFieldDoubleListNotNull,1,0,3,0,0,0,0
155,io_realm_entities_NullTypes_setFieldDecimal128Null,1,1,3,0,0,0,0
156,io_realm_internal_android_AndroidRealmNotifier_AndroidRealmNotifier,2,2,9,0,2,2,1
157,io_realm_internal_JNITableInsertTest_tearDown,2,0,5,0,2,1,2
158,io_realm_internal_PrimaryKeyTests_getTableWithPrimaryKey,1,2,4,0,3,3,1
159,io_realm_internal_ColumnInfo_ColumnInfo,2,2,6,2,0,0,0
160,io_realm_internal_IOException_IOException,1,1,3,0,0,0,0
161,io_realm_internal_OsCollectionChangeSet_longArrayToRangeArray,3,1,10,0,0,0,0
162,io_realm_internal_OsCollectionChangeSet_isFirstAsyncCallback,1,0,7,0,0,0,0
163,io_realm_internal_OsList_move,1,2,3,1,0,0,0
164,io_realm_internal_OsList_removeListener,1,2,3,2,2,1,2
165,io_realm_internal_OsList_nativeAddString,1,2,1,0,0,0,0
166,io_realm_internal_OsObjectSchemaInfo_nativeCreateRealmObjectSchema,1,2,1,0,0,0,0
167,io_realm_internal_OsResults_nativeEvaluateQueryIfNeeded,1,2,1,0,0,0,0
168,io_realm_internal_OsResults_removeListener,1,2,3,2,2,1,2
169,io_realm_internal_OsResults_nativeIndexOf,1,2,1,0,0,0,0
170,io_realm_internal_OsSharedRealm_nativeCreateTable,1,2,1,0,0,0,0
171,io_realm_internal_Table_nativeSetEmbedded,1,2,1,0,0,0,0
172,io_realm_internal_OsSharedRealm_nativeGetSchemaInfo,1,1,1,0,0,0,0
173,io_realm_internal_RealmProxyMediator_getModelClasses,1,0,5,0,0,0,0
174,io_realm_internal_Table_count,1,2,3,4,0,0,0
175,io_realm_internal_Table_getColumnType,1,1,8,1,0,0,0
176,io_realm_internal_Table_nativeFindFirstTimestamp,1,3,1,0,0,0,0
177,io_realm_internal_Table_nativeFindFirstDecimal128,1,4,1,0,0,0,0
178,io_realm_internal_TableQuery_nativeAverageFloat,1,2,1,0,0,0,0
179,io_realm_internal_TableQuery_minimumDecimal128,2,1,8,2,0,0,0
180,io_realm_internal_Util_getStackTrace,1,1,19,0,0,0,0
181,io_realm_internal_UncheckedRow_nativeGetLink,1,2,1,0,0,0,0
182,io_realm_internal_test_ExtraTests_assertArrayEquals,1,2,3,0,0,0,0
183,io_realm_exceptions_RealmFileException_RealmFileException,1,3,4,0,0,0,0
184,io_realm_internal_objectstore_OsApp_nativeGetAllUsers,1,1,1,0,0,0,0
185,io_realm_rx_RxObservableFactory_from,1,2,8,0,0,0,0
186,io_realm_internal_objectstore_OsMongoDatabase_getCollection,1,2,4,2,1,1,1
187,io_realm_internal_objectstore_OsSyncUser_nativeGetMaxAge,1,1,1,0,0,0,0
188,io_realm_internal_objectstore_OsWatchStream_nativeGetFinalizerMethodPtr,1,0,1,0,0,0,0
189,io_realm_internal_objectserver_Token_Token,1,5,13,1,0,0,0
190,io_realm_internal_log_obfuscator_EmailPasswordObfuscator_EmailPasswordObfuscator,1,1,3,0,1,1,1
191,io_realm_mongodb_UserProfile_getEmail,1,0,8,0,1,1,1
192,io_realm_RealmCache_getCache,5,2,3,1,0,0,0
193,io_realm_internal_OsRealmConfig_nativeSetSchemaConfig,1,5,3,0,0,0,0
194,io_realm_internal_OsRealmConfig_getRealmConfiguration,1,0,3,0,0,0,0
195,io_realm_internal_OsRealmConfig_getContext,1,0,3,0,0,0,0
196,io_realm_DoubleListOperator_DoubleListOperator,1,3,3,0,1,1,1
197,io_realm_BooleanListOperator_BooleanListOperator,1,3,3,0,1,1,1
198,io_realm_RealmCache_createRealmOrGetFromCache,1,2,3,4,2,1,2
199,io_realm_RealmCache_createRealmOrGetFromCacheAsync,1,3,3,2,1,1,1
200,io_realm_internal_OsRealmConfig_nativeSetSyncConfigProxySettings,1,4,3,0,0,0,0
201,io_realm_internal_OsRealmConfig_nativeCreateAndSetSyncConfig,1,15,3,0,0,0,0
202,io_realm_mongodb_User_getCustomData,1,0,3,0,1,1,1
203,io_realm_RealmQuery_equalTo,1,2,12,2,43,2,29
204,io_realm_OrderedRealmCollectionImpl_sort,1,4,6,3,7,3,3
205,io_realm_RealmList_addChangeListener,1,1,31,0,4,2,2
206,some_test_AllTypes_realmGet$columnFloat,1,0,3,0,0,0,0
207,io_realm_examples_unittesting_ExampleActivity_cleanUp,1,0,2,0,1,1,1
208,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_jsonObjectNullClass,1,0,11,0,0,0,0
209,io_realm_mongodb_sync_SyncSession_addProgressListener,2,3,13,2,2,2,1
210,io_realm_RealmList_last,1,0,6,2,0,0,0
211,io_realm_internal_OsSharedRealm_getTable,1,1,10,1,1,1,1
212,some_test_NullTypes_realmGet$fieldDateNull,1,0,3,0,0,0,0
213,io_realm_internal_Row_getTable,1,0,1,0,0,0,0
214,io_realm_internal_Table_findFirstBoolean,1,2,3,1,0,0,0
215,io_realm_RealmConfiguration_shouldDeleteRealmIfMigrationNeeded,1,0,3,0,0,0,0
216,io_realm_RealmCache_doCreateRealmOrGetFromCache,4,3,3,5,6,2,3
217,io_realm_OrderedRealmCollection_deleteLastFromRealm,1,0,7,0,0,0,0
218,io_realm_entities_NonLatinFieldNames_getChildren,1,0,3,0,0,0,0
219,io_realm_internal_OsList_addNull,1,0,3,1,0,0,0
220,io_realm_TestHelper_awaitOrFail,1,1,13,1,0,0,0
221,io_realm_RealmObject_getRealm,1,0,26,2,3,3,1
222,io_realm_internal_TableQuery_contains,1,3,5,0,0,0,0
223,io_realm_internal_TableQuery_endsWith,1,4,5,0,0,0,0
224,some_test_Transient_realmSet$age,1,1,3,0,0,0,0
225,io_realm_RealmQuery_min,5,1,25,0,8,4,4
226,io_realm_RealmQuery_in,3,2,22,11,20,1,20
227,io_realm_RealmQuery_findAllAsync,1,0,10,1,2,2,1
228,io_realm_RealmQuery_notEqualTo,2,2,12,3,41,2,28
229,io_realm_Realm_insert,2,1,31,0,6,3,2
230,io_realm_RealmQuery_distinct,1,1,21,0,2,1,2
231,io_realm_RealmResults_setBoolean,1,2,13,3,2,2,1
232,io_realm_RealmQuery_count,1,0,11,1,3,2,2
233,io_realm_RealmQuery_findAll,1,0,18,1,2,1,2
234,io_realm_internal_Table_Table,1,2,6,0,1,1,1
235,io_realm_mongodb_sync_SyncSession_close,1,0,12,2,1,1,1
236,io_realm_internal_Table_nativeSetLong,1,5,1,0,0,0,0
237,io_realm_internal_OsResults_distinct,1,1,4,1,0,0,0
238,io_realm_RealmQuery_between,1,3,13,0,21,2,14
239,io_realm_RealmQuery_isEmpty,1,1,12,0,3,2,2
240,io_realm_internal_TableQuery_TableQuery,2,3,8,0,1,1,1
241,io_realm_RealmQuery_beginsWith,1,3,18,3,5,3,3
242,io_realm_SortTest_factorial,2,1,7,0,0,0,0
243,io_realm_entities_Dog_setBirthday,1,1,3,0,0,0,0
244,io_realm_ProxyState_setRow$realm,1,1,3,0,0,0,0
245,io_realm_BaseRealm_refresh,2,0,19,3,1,1,1
246,io_realm_RealmCollection_load,1,0,5,0,0,0,0
247,io_realm_RealmList_add,1,1,23,4,2,1,2
248,io_realm_internal_OsSharedRealm_cancelTransaction,1,0,3,1,0,0,0
249,io_realm_internal_OsSharedRealm_OsSharedRealm,4,2,14,8,11,6,3
250,io_realm_internal_OsSharedRealm_beginTransaction,1,0,5,3,0,0,0
251,io_realm_internal_OsSharedRealm_hasTable,1,1,3,1,0,0,0
252,io_realm_entities_NullTypes_getFieldFloatNotNull,1,0,3,0,0,0,0
253,io_realm_internal_Table_nativeGetColumnNames,1,1,1,0,0,0,0
254,io_realm_internal_Table_nativeCountString,1,3,1,0,0,0,0
255,io_realm_entities_BacklinksTarget_setId,1,1,3,0,0,0,0
256,io_realm_internal_Table_nativeRemoveColumn,1,2,1,0,0,0,0
257,io_realm_BaseRealm_isFrozen,2,0,11,0,1,1,1
258,io_realm_RealmConfiguration_getRealmFileName,1,0,3,0,0,0,0
259,io_realm_OrderedRealmCollectionSnapshot_size,2,0,9,0,1,1,1
260,io_realm_RealmConfiguration_getEncryptionKey,1,0,3,0,0,0,0
261,io_realm_BaseRealm_checkAllowQueriesOnUiThread,3,0,10,2,3,3,1
262,io_realm_BaseRealm_getEmbeddedObjectRow,3,5,30,0,10,6,5
263,io_realm_BaseRealm_freeze,1,0,14,0,0,0,0
264,io_realm_BaseRealm_getConfiguration,1,0,7,0,0,0,0
265,io_realm_BaseRealm_checkAllowWritesOnUiThread,3,0,10,2,3,3,1
266,io_realm_BaseRealm_getSharedRealm,1,0,3,0,0,0,0
267,io_realm_Realm_removeAllChangeListeners,1,0,8,0,1,1,1
268,io_realm_BaseRealm_checkNotInSync,2,0,8,0,1,1,1
269,io_realm_internal_ObserverPairList_isEmpty,1,0,3,0,0,0,0
270,io_realm_RealmConfiguration_hasAssetFile,1,0,7,0,1,1,1
271,io_realm_RealmConfiguration_getCompactOnLaunchCallback,1,0,9,0,0,0,0
272,io_realm_internal_OsSharedRealmTests_renameTable,1,0,9,0,5,1,5
273,io_realm_RealmConfiguration_getRealmObjectClasses,1,0,7,0,1,1,1
274,io_realm_internal_Table_nativeFreeze,1,2,1,0,0,0,0
275,io_realm_mongodb_UserProfile_getFirstName,1,0,7,0,1,1,1
276,io_realm_internal_PendingRow_notifyFrontEnd,5,0,24,1,3,2,2
277,io_realm_mongodb_UserProfile_getLastName,1,0,7,0,1,1,1
278,io_realm_mongodb_mongo_events_BaseChangeEvent_getDocumentKey,1,0,7,0,0,0,0
279,io_realm_internal_async_RealmThreadPoolExecutor_newDefaultExecutor,1,0,6,1,0,0,0
280,io_realm_internal_OsSharedRealm_nativeWaitForChange,1,1,1,0,0,0,0
281,io_realm_internal_Row_getColumnNames,1,0,5,0,0,0,0
282,io_realm_internal_OsSharedRealm_nativeGetTablesName,1,1,1,0,0,0,0
283,io_realm_internal_OsSharedRealm_nativeWriteCopy,1,3,1,0,0,0,0
284,io_realm_internal_Table_isPrimaryKey,1,1,8,2,1,1,1
285,io_realm_internal_Table_findFirstLong,1,2,3,1,0,0,0
286,io_realm_internal_TableQuery_greaterThan,1,3,5,0,0,0,0
287,io_realm_internal_TableQuery_alwaysFalse,1,0,5,0,0,0,0
288,io_realm_internal_TableQuery_lessThan,1,3,5,0,0,0,0
289,io_realm_internal_TableQuery_averageInt,1,1,4,2,0,0,0
290,io_realm_internal_TableQuery_notEqualTo,1,3,5,0,0,0,0
291,io_realm_internal_TableQuery_between,1,3,5,0,0,0,0
292,io_realm_OrderedRealmCollection_first,1,0,5,0,0,0,0
293,io_realm_ManagedRealmListForValueTests_assertValueEquals,2,3,8,1,0,0,0
294,io_realm_OrderedCollectionChangeSet_getInsertions,1,0,5,0,0,0,0
295,io_realm_MutableRealmObjectSchema_addModifiers,5,2,22,3,2,2,1
296,io_realm_BaseRealm_checkIfValidAndInTransaction,2,0,8,1,0,0,0
297,some_test_AllTypes_realmGet$columnMutableRealmInteger,1,0,3,0,0,0,0
298,io_realm_entities_AnnotationNameConventions_isHasObject,1,0,3,0,0,0,0
299,io_realm_entities_IOSAllTypes_isBoolCol,1,0,3,0,0,0,0
300,io_realm_entities_AllTypesPrimaryKey_getColumnDouble,1,0,3,0,0,0,0
301,io_realm_entities_NullTypes_getFieldShortListNotNull,1,0,3,0,0,0,0
302,io_realm_entities_pojo_PojoWithRealmListOfRealmObject_setColumnRealmList,1,1,3,0,0,0,0
303,io_realm_internal_PendingRow_PendingRow,1,4,13,0,3,2,2
304,io_realm_internal_OsList_OsList,2,2,6,1,7,4,2
305,io_realm_internal_RealmProxyMediator_insertOrUpdate,1,2,7,0,0,0,0
306,io_realm_internal_Table_getUncheckedRow,1,1,9,0,1,1,1
307,io_realm_internal_Row_getBinaryByteArray,1,1,1,0,0,0,0
308,io_realm_internal_RealmProxyMediator_getMissingProxyClassException,1,1,3,0,2,1,2
309,io_realm_internal_Table_setString,2,4,15,3,0,0,0
310,io_realm_entities_AllJavaTypes_getFieldDate,1,0,3,0,0,0,0
311,io_realm_internal_TableQuery_or,1,0,5,1,0,0,0
312,io_realm_internal_Row_setFloat,1,2,1,0,0,0,0
313,io_realm_internal_Table_addColumn,1,2,7,4,0,0,0
314,io_realm_internal_objectstore_OsMongoCollection_findOneAndUpdate,1,4,3,4,0,0,0
315,io_realm_internal_objectstore_OsJavaNetworkTransport_sendStreamingRequest,1,1,10,0,0,0,0
316,io_realm_internal_objectstore_OsMongoCollection_find,1,3,3,8,0,0,0
317,io_realm_internal_network_NetworkStateReceiver_addListener,1,1,10,0,0,0,0
318,io_realm_internal_objectstore_OsMongoCollection_findOneAndDelete,1,3,3,4,0,0,0
319,io_realm_internal_objectstore_OsAsyncOpenTask_OsAsyncOpenTask,1,1,3,0,0,0,0
320,io_realm_internal_objectstore_OsMongoCollection_findOneAndReplace,1,4,3,4,0,0,0
321,io_realm_internal_objectstore_OsMongoClient_OsMongoClient,1,3,5,1,1,1,1
322,io_realm_internal_objectstore_OsSyncUser_getCustomData,1,0,4,1,1,1,1
323,io_realm_mongodb_functions_Functions_callFunction,1,4,17,3,1,1,1
324,io_realm_internal_objectstore_OsWatchStream_nativeGetState,1,1,1,0,0,0,0
325,io_realm_mongodb_mongo_options_FindOptions_getProjection,1,0,7,0,0,0,0
326,io_realm_internal_jni_JniBsonProtocol_encode,1,2,17,2,1,1,1
327,io_realm_mongodb_functions_Functions_callFunctionAsync,1,4,25,1,4,2,2
328,io_realm_internal_events_ChangeEvent_ChangeEvent,1,7,15,0,1,1,1
329,io_realm_entities_AllJavaTypes_isFieldBoolean,1,0,3,0,0,0,0
330,io_realm_entities_CyclicType_CyclicType,1,0,3,0,0,0,0
331,io_realm_entities_AllJavaTypes_setFieldByte,1,1,3,0,0,0,0
332,io_realm_entities_AllJavaTypes_setFieldId,1,1,3,0,0,0,0
333,io_realm_internal_Table_setEmbedded,1,1,7,1,0,0,0
334,io_realm_entities_AllJavaTypes_setFieldDouble,1,1,3,0,0,0,0
335,io_realm_entities_AllJavaTypes_getFieldDouble,1,0,3,0,0,0,0
336,io_realm_entities_Dog_setWeight,1,1,3,0,0,0,0
337,some_test_AllTypes_realmGet$columnBinary,1,0,3,0,0,0,0
338,io_realm_SortTest_permute,3,3,13,3,0,0,0
339,some_test_NullTypes_realmGet$fieldBooleanNull,1,0,3,0,0,0,0
340,io_realm_examples_rxjava_MainActivity_setupButtons,2,0,2,0,0,0,0
341,io_realm_examples_unittesting_model_Person_setAge,1,1,3,0,0,0,0
342,io_realm_RealmSchema_getTable,2,1,19,1,10,6,3
343,some_test_AllTypes_realmSet$columnRealmList,1,1,3,0,0,0,0
344,io_realm_examples_realmgridview_CityAdapter_getItem,1,1,3,0,0,0,0
345,io_realm_examples_unittesting_model_Person_getAge,1,0,3,0,0,0,0
346,io_realm_entities_AnnotationNameConventions_isObject,1,0,3,0,0,0,0
347,some_test_Volatile_realmSet$name,1,1,3,0,0,0,0
348,io_realm_RealmCache_doInvokeWithGlobalRefCount,1,1,3,1,0,0,0
349,io_realm_RealmCache_getLocalThreadCount,3,1,3,1,1,1,1
350,some_test_NullTypes_realmSet$fieldStringNull,1,1,3,0,0,0,0
351,io_realm_RealmCache_getTotalGlobalRefCount,2,0,3,0,0,0,0
352,some_test_AllTypes_realmGet$columnString,1,0,3,0,0,0,0
353,io_realm_RealmCache_getConfiguration,1,0,3,0,0,0,0
354,io_realm_entities_RandomPrimaryKey_setFieldInt,1,1,3,0,0,0,0
355,some_test_NullTypes_realmSet$fieldBooleanNull,1,1,3,0,0,0,0
356,some_test_NullTypes_realmGet$fieldBytesNotNull,1,0,3,0,0,0,0
357,io_realm_examples_threads_model_Dot_getY,1,0,3,0,0,0,0
358,io_realm_RealmQuery_endGroup,1,0,10,0,2,2,1
359,io_realm_examples_arch_BackgroundTask_start,2,0,11,0,0,0,0
360,io_realm_RealmLinkTests_linkIsNull,1,0,11,0,7,4,2
361,io_realm_DynamicRealmObject_setInt,1,2,13,1,5,3,2
362,io_realm_RealmList_createSnapshot,4,0,18,2,6,4,2
363,io_realm_RealmQuery_like,1,3,22,3,5,3,3
364,io_realm_DynamicRealmObject_setModelList,7,2,33,0,16,8,4
365,some_test_AllTypes_realmSet$columnDouble,1,1,3,0,0,0,0
366,io_realm_log_RealmLog_error,1,3,9,3,0,0,0
367,some_test_AllTypes_realmSet$columnFloat,1,1,3,0,0,0,0
368,io_realm_CollectionTests_populateInMemoryList,2,1,9,1,3,2,2
369,io_realm_entities_NullTypes_setFieldStringNotNull,1,1,3,0,0,0,0
370,io_realm_examples_arch_PersonListViewModel_getPersons,1,0,3,0,0,0,0
371,io_realm_RealmQuery_average,4,1,24,0,7,4,3
372,io_realm_entities_NullTypes_setFieldStringNull,1,1,3,0,0,0,0
373,some_test_NullTypes_realmSet$fieldIntegerNull,1,1,3,0,0,0,0
374,some_test_NullTypes_realmGet$fieldLongNotNull,1,0,3,0,0,0,0
375,io_realm_internal_Row_setLink,1,2,1,0,0,0,0
376,io_realm_entities_IOSAllTypes_getIntCol,1,0,3,0,0,0,0
377,io_realm_entities_NullTypes_setFieldBooleanNotNull,1,1,3,0,0,0,0
378,io_realm_Realm_createObjectFromJson,2,2,53,2,12,5,4
379,io_realm_examples_intro_model_Person_getCats,1,0,3,0,0,0,0
380,io_realm_RealmResults_setLong,1,2,13,3,2,2,1
381,io_realm_entities_Cat_setHeight,1,1,3,0,0,0,0
382,io_realm_entities_DefaultValueSetter_setFieldIgnored,1,1,3,0,0,0,0
383,io_realm_examples_realmgridview_City_getName,1,0,3,0,0,0,0
384,io_realm_entities_NullTypes_getFieldByteNull,1,0,3,0,0,0,0
385,io_realm_RealmObjectSchema_getClassName,1,0,13,0,1,1,1
386,io_realm_RealmResults_setBlob,1,2,13,3,2,2,1
387,io_realm_entities_CustomMethods_CustomMethods,1,0,3,0,0,0,0
388,io_realm_entities_DefaultValueSetter_getFieldList,1,0,3,0,0,0,0
389,io_realm_RealmObjectSchema_checkFieldExists,2,1,5,1,1,1,1
390,io_realm_internal_Table_toString,4,0,25,4,0,0,0
391,io_realm_RealmResults_freeze,3,0,16,2,3,3,1
392,some_test_Booleans_realmGet$isReady,1,0,3,0,0,0,0
393,io_realm_DynamicRealmObject_getFloat,1,1,21,1,5,3,2
394,some_test_NullTypes_realmGet$fieldDoubleNotNull,1,0,3,0,0,0,0
395,io_realm_OrderedRealmCollectionImpl_remove,1,1,7,0,0,0,0
396,io_realm_internal_Table_throwImmutable,1,0,3,0,0,0,0
397,io_realm_internal_Table_hasSameSchema,2,1,11,1,0,0,0
398,some_test_NullTypes_realmGet$fieldDateNotNull,1,0,3,0,0,0,0
399,io_realm_Realm_copyToRealmOrUpdate,1,2,32,5,2,1,2
